date,inundation_km2,population_exposed_est,crop_exposed_km2,rangeland_exposed_km2,cattle_exposure_index,flooded_cells,health_facilities_exposed
2017-12-13,374.89469315023393,0.2135159969329834,28.282717289442868,84.00850516476572,20907273.71815116,7050,0
2017-12-14,561.4599943012253,4.44682303071022,18.201245780117596,86.39489339381919,25012723.607517034,10572,0
2017-12-15,361.19557687529283,0.0,29.67125793624496,81.12436381792533,19824651.33899583,6792,0
2017-12-16,739.5756858657284,66.179083943367,27.30865677523344,147.1802628041115,33111186.607151043,13946,1
2017-12-17,279.0652089208448,0.0,21.51263492992309,65.2139901386416,15075896.43856512,5255,0
2017-12-18,591.4554234538539,57.63557828962803,27.36899726292318,189.24951612732616,28608080.747743078,11142,0
2017-12-19,322.62820024476895,3.202651008963585,14.60838206202145,110.38050869686225,15741935.917041937,6081,1
2017-12-20,500.5200729461932,7.032868042588234,31.26254937061678,206.79047401098015,26728377.40705225,9425,1
2017-12-21,646.5788110751546,9.642637059092522,18.24328577582504,207.1348594594788,26790219.180038653,12187,0
2017-12-22,508.4045302354343,2.167722001671791,30.390147395912543,150.69048819715584,25778840.433497038,9568,0
2017-12-23,878.0455322295178,43.96621918678284,26.918958432266322,207.31310765613387,38509697.14027276,16555,0
2017-12-24,365.00176675140466,1.0382819920778275,23.421541754607805,92.4969789380642,18834829.79695786,6868,0
2017-12-25,485.9214094089098,51.47564299404621,23.577297592540443,160.940506124482,25082573.506468434,9152,0
2017-12-26,205.19627540891508,0.04782100021839142,16.946581466962684,51.00895695898807,12297812.654947408,3865,0
2017-12-27,444.15010737730046,1.0382819920778275,23.524307574327555,145.83203623552723,24837687.01133898,8363,0
2017-12-28,332.81280259375364,3.2919169813394547,12.377627248967812,91.98396584142387,15879563.468098922,6272,0
2017-12-29,525.2758978286694,2.167722001671791,27.224520319146578,180.18355220507098,26422897.120163143,9892,0
2017-12-30,965.9383826544158,42.97044072300196,18.931842769782637,349.84674607778544,38625953.26435358,18225,0
2017-12-31,576.5153206929033,2.167722001671791,20.28202339128392,237.33911732142369,27673429.20170093,10864,0
2018-01-01,749.2716530890445,4.914437964558601,23.03734369766761,328.92532825102336,31366895.154518317,14116,1
2018-01-02,279.7972610368021,0.42031899094581604,13.92302478178394,86.09107883838648,14259984.929505033,5271,0
2018-01-03,400.88376036315054,2.4575709849596024,15.840704258505209,135.87714962708836,20263107.158406135,7556,0
2018-01-04,230.50669241523462,0.0,6.7338355777519405,54.03499587051805,9501107.103191799,4344,0
2018-01-05,390.6592388525205,11.545059848809615,13.243440333825976,138.78336532659785,16320170.590976719,7363,0
2018-01-06,403.93524936423574,1.2724239975214005,3.5535549728475737,96.68375704181938,10225799.34096131,7617,0
2018-01-07,542.6439359494725,37.962279577041045,10.858108271170348,273.5428181499977,15032024.510857647,10227,0
2018-01-08,1007.9483920776893,64.48751248419285,6.84124445002823,406.5570043557088,31996296.013945732,19018,0
2018-01-09,539.25016328447,1.4435029923915863,8.010972300054462,130.0201799261146,17863935.99866687,10153,0
2018-01-10,1048.4836806026965,87.0565016567707,10.74873141168916,379.2204016001749,40685989.054729275,19770,1
2018-01-11,712.7986479444712,15.294468715786934,5.631194110944222,279.172096350512,19631993.787207935,13431,0
2018-01-12,895.7310656711738,37.17178373038769,14.73844534312969,457.11167950953865,32379341.664391186,16905,0
2018-01-13,729.5377241976993,15.90146367251873,3.965987582407572,274.11074606131547,22307367.7430613,13762,0
2018-01-14,567.217419710088,9.787027016282082,17.047041195749827,169.98722047991302,25241271.914370164,10704,0
2018-01-15,827.8698222419981,23.49591428041458,11.773497560894478,188.09880017556694,33520462.675975386,15634,1
2018-01-16,473.0435035507616,3.6062251329421997,19.60011037522053,119.85747485710502,22125953.513426643,8913,0
2018-01-17,971.1528679764639,22.453877158463,21.798635195842888,236.28027743856345,41499847.616723396,18326,1
2018-01-18,468.7152680595679,0.8164790123701096,15.363837540341143,113.38161412783758,19330274.069528792,8833,0
2018-01-19,840.8109595946407,52.84967215359211,19.799595624583787,278.498447855043,37670965.82480686,15858,2
2018-01-20,655.4845426534224,36.44333319365978,5.835565820642286,201.4314237449855,22476004.485481814,12362,0
2018-01-21,690.6803677478302,27.93013136088848,19.074651465658196,257.980562377645,29789761.535805523,13024,0
2018-01-22,697.1544632952667,30.38724835216999,8.018406743069859,202.9041758834168,27945487.854953174,13153,1
2018-01-23,515.7054995839297,1.5149760097265244,17.445637247003205,121.33434289575248,24339749.20835872,9715,0
2018-01-24,718.0836781942199,8.152309969067574,14.274855095616957,154.5759192948761,30516836.322663013,13545,1
2018-01-25,288.69215529907876,0.7227460145950317,12.926527193061526,60.153820584974675,14661187.425102359,5440,0
2018-01-26,625.3901010095391,29.812810137867928,16.764763847147574,199.49722493782076,27075734.803526472,11804,1
2018-01-27,265.9287107557807,2.34231798350811,9.532227459318797,76.27896181580026,12724263.847639935,5019,0
2018-01-28,550.8652619118698,29.935771122574806,14.679850545273343,219.32029055263635,24011734.438292246,10391,0
2018-01-29,349.1855539409753,2.34231798350811,4.450582563374936,97.61481740227984,12820030.10583417,6588,0
2018-01-30,385.03351729741877,1.2308960109949112,9.787441031047168,123.05512328475209,17178206.84637091,7258,0
2018-01-31,659.7257841919014,3.7805140763521194,4.032524020340065,172.69728674986587,22981684.44765099,12445,0
2018-02-01,439.2018994079131,1.1371630132198334,11.492435831409654,123.87140384710908,17521778.29752452,8273,0
2018-02-02,948.7559258183442,45.11942955851555,11.877689355755113,268.48878958141495,36722629.049006164,17901,1
2018-02-03,393.6576574738481,0.7227460145950317,9.691218455886341,79.98897670790755,15663607.974248983,7420,0
2018-02-04,619.5819164020882,11.02116285264492,10.723440318559687,209.77180247566957,26533821.574274506,11686,0
2018-02-05,326.57938087686506,23.24098202586174,2.649422518624845,93.42408409972765,12439385.371361913,6164,0
2018-02-06,383.82421591638274,24.50528395175934,8.263997105634632,135.5210518759301,17288260.67846203,7236,0
2018-02-07,404.1237132267659,26.16278386116028,4.978953765871417,113.58047781264446,17408586.632941183,7628,0
2018-02-08,335.8361323904999,4.3964009284973145,13.493465272453143,83.19415120688103,17720217.581469458,6327,0
2018-02-09,422.3733653879644,5.119146943092346,7.306434847568139,80.26000411395451,19439923.8936002,7969,0
2018-02-10,182.50922460753026,0.0,6.669247265416414,43.506418817835524,10267284.085506154,3438,0
2018-02-11,191.49804437794302,7.606890872120857,3.288371254937934,46.48196700161156,9189224.55138559,3606,0
2018-02-12,60.377514949638886,0.0,1.8006832678655782,5.1614983896449305,2424477.7013457227,1136,0
2018-02-13,176.37910846805792,0.0,5.632634872190829,39.19036144173398,8826721.62502624,3316,0
2018-02-14,192.42669503995376,0.7227460145950317,3.1898405437952504,37.86889157879581,10374736.035103358,3625,0
2018-02-15,326.14793234084664,0.7227460145950317,12.682677310373997,70.74052616554619,18829869.797588795,6137,0
2018-02-16,380.939742307864,23.673695027828217,8.352003506382573,68.60433946477481,20008003.87948002,7175,0
2018-02-17,280.5535440116525,23.113674998283386,10.40300537505804,39.02634394091149,16476686.22845923,5274,0
2018-02-18,232.6732179383432,0.0,8.547381351032154,30.532631739146602,13604375.133587776,4372,0
2018-02-19,95.49511596160995,0.0,3.718257948666379,12.930909084014585,6502030.902680697,1796,0
2018-02-20,116.94638658980091,0.0,3.778041351057488,20.937817034621702,7289410.299504839,2198,0
2018-02-21,40.4913468998021,0.0,0.9064472965773852,5.829289709278378,1316058.1543116055,763,0
2018-02-22,129.2488434920531,0.09373299777507782,3.3579104919470044,31.27336722222291,5031865.833162452,2430,0
2018-02-23,154.23234095820644,0.8164790123701096,3.254141341095162,28.851216158145387,5362987.782893114,2907,0
2018-02-24,140.16726574613338,0.09373299777507782,4.206652510787555,25.24848161601658,6097772.2957096,2633,0
2018-02-25,227.7330546309911,4.566085144877434,5.949159930750038,43.48428995907209,11033706.394384209,4284,0
2018-02-26,112.32875836733852,0.0,3.350314317945705,17.843883288849806,4280602.096123819,2110,0
2018-02-27,125.51398525837615,4.2694031447172165,4.570489282873211,23.39646195614253,5653024.311244734,2362,0
2018-02-28,26.247405759283676,0.0,2.232677716921184,5.789333679876585,1122562.8039563096,494,0
2018-03-01,54.9535673368934,0.0,3.542410318658093,9.307968309132178,5346311.354883528,1038,0
2018-03-02,34.399567221873355,0.0,2.0586190953113124,3.1186724776632087,3335659.0041729226,650,0
2018-03-03,41.24227975687863,0.0,2.583972707842103,6.550878683100155,4466761.495215085,780,0
2018-03-04,19.81830200258476,0.0,0.8958359119406818,1.5837744669019973,2045119.6599019289,375,0
2018-03-05,30.30240006736113,0.0,1.6355712823496968,2.9584585805586117,3474365.6363468594,573,0
